,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
34,citihongkong,3 months ago,"
                        【美股ETF千奇百趣：點止分散風險咁簡單💡】
 
以為買ETF好悶？學🌟之子Tony😎話齋：「唔好畀您固有嘅想法，限制咗您嘅想像」事實上而家喺美股ETF市場已經有好多唔同種類嘅選擇！
 
除咗追蹤指數嘅傳統ETF📈仲有一系列cover各種熱門同新興行業嘅ETF，連宅經濟🧑🏻‍💻、寵物🐶、電競🎮等等嘅另類投資主題都可以搵到！想發掘更多有趣嘅ETF小知識，去 citibank.hk/usetf4 睇睇啦！
 
未係Citi Plus客戶？而家開戶即享Citi Plus 1歲迎新優惠：
🏦 存入新資金享高達7.8%儲蓄年利率
💳 出埋Citi Plus®信用卡，仲賞您至潮耳機
立即開戶：citibank.hk/citiplus4
 
投資涉及風險。優惠受條款及細則約束。借定唔借？還得到先好借！ 
                    ",16        ,0        ,20220630
35,citihongkong,3 months ago,"
                        【Citi Plus® 1️⃣歲喇！用 Citi Plus®嗌外賣幫您打點三餐🍽 賺取高達12%回贈！ 💰】 
 
呢排食飯多咗直接叫外賣？我哋已經為您準備好最啱駛嘅驚喜優惠！🎁立即用Citi Plus Mastercard®扣賬卡或信用卡喺户户送 Deliveroo或者foodpanda嗌外賣或即時生活百貨🍱🍕，唔駛落街都可以嘆盡多款美食，兼輕鬆買齊您嘅日常生活所需😋，仲可以賺到盡，享高達12%回贈！💰
 
⭐️ Citi Plus® 1️⃣歲生日點只咁少獎賞呀？！立即開戶兼出Citi Plus®信用卡💳，仲可享:
🎁7.8%儲蓄年利率，即係高達HK$750嘅額外利息獎賞😍！
🎁仲送您至潮耳機🎧！
開戶傳送門：citibank.hk/citiplus4j
 
優惠受條款及細則約束。
借定唔借？還得到先好借！
 
 #CitiPlus  #CitiHongKong 
                    ",549        ,16        ,20220630
36,citihongkong,52 years ago,"
",,,20220630
0,stancharthk,1 week ago,"
                        【米奇與好友整裝待發！渣打「綠悠悠」Treasure Hunt】
想支持可持續發展項目，同時攞走晒渣打Go Green獎賞？
而家就即刻出發，行盡所有check point！

第⼀步，開番個渣打可持續發展儲蓄⼾⼝，存入指定新資⾦即享⾼達1.50%港元存款年利率*；維持指定存款⾦額，再加碼送你⾼達HK$2,600現⾦回贈！仲可以輕鬆拎走限量版迪士尼米奇竹製餐盤套裝添！

即上 bit.ly/3bhNHO5 了解開⼾詳情啦！
申請埋CarbonNeutral®️渣打迪士尼米奇ATM卡，同我哋⼀⿑支持減碳活動，為地球出⼀分⼒！

*按存款⾦額而定。
優惠受條款及細則約束。
禮品數量有限，先到先得，送完即止。

 #渣打綠悠悠TreasureHunt  #GoGreen禮遇  #限量版迪士尼米奇竹製餐盤套裝  #可持續發展儲蓄戶口  #港元存款年利率  #現金回贈  #渣打迪士尼ATM卡  #迪士尼  #渣打  #StandardCharteredHK 
                    ",18        ,0        ,20220630
1,stancharthk,1 week ago,"
                        【馬可孛羅會銀卡會籍 Final Call】毋須簽賬  迎新更享額外里數
躍身馬可孛羅會會員，全面昇華遊歷每個滋味？6月底前申請及成功批核渣打國泰Mastercard – 優先理財並開立「優先理財」，即可享有專屬里數禮遇同限量馬可孛羅會銀卡會籍，令你可以無限次使用國泰航空商務機場貴賓室、優先辦理登機手續及登機，感受更不一樣旅程。

渣打國泰Mastercard – 優先理財迎新禮遇：
1. 限量馬可孛羅會銀卡會籍*
2. 免費延長里數結餘有效期，包括在2022年1月或以後因有效期已屆滿而被扣除的里數^
3. 高達80,000里數 #
4. 而家透過以下連結申請，仲加碼送你額外5,000里數！
https://bit.ly/3tDoEuY

開立「優先理財」迎新禮遇：
．首HK$100萬新資金尊享40,000 里數，最高可達250,000 里數
．維持每日平均總結餘於HK$1,000,000或以上，即可豁免HK$4,000信用卡年費

星級禮遇最後倒數，今日立即申請渣打國泰Mastercard！

借定唔借？還得到先好借。
優惠受條款及細則約束。優惠只適用於合資格之信用卡及綜合理財服務全新客戶。

*國泰馬可孛羅會會籍數量有限，額滿即止。
^只需繼續憑卡作日常消費，往後所賺的里數將自動延長有效期。
 # 全新信用卡客戶於發卡後首2個月內， 憑卡累積簽賬滿HK$100,000可獲迎新里數。 
                    ",257        ,11        ,20220630
2,stancharthk,2 weeks ago,"
                        【宋仲基開 talk 講旅行？】
世界各地陸續開返關，就連宋仲基都想快啲拍完劇拖喼出發 ⋯
男神最想飛去邊？去旅行仲有咩想試？全部講晒畀你知！
佢仲會估下我哋飛首爾最想食咩同喺邊度買嘢，
身為地道韓流明星嘅佢，又估唔估得中香港人口味？

睇完片仲可以去Facebook參加抽獎，隨時贏走宋仲基親筆簽名海報！

同宋仲基一樣想出發去旅行？記得申請埋渣打國泰 Mastercard ®，尊享以下迎新禮遇，仲可以享受優先之旅：
．免費延長在2020年1月1日前所賺取的里數結餘有效期^
．高達60,000里數^^

最後final call啦！喺6月底前申請及成功批核渣打國泰 Mastercard - 優先理財，仲可以攞到限量馬可孛羅會銀卡會籍*，同埋高達80,000迎新里數^^

依家透過以下連結申請，仲可享額外5,000里數！
立即申請，為下一段旅程做最好準備：bit.ly/3NV83ei

借定唔借？還得到先好借！
優惠受條款及細則約束。優惠只適用於合資格之信用卡及綜合理財服務客戶。

^只需繼續憑卡作日常消費，往後所賺的里數將自動延長有效期。
^^全新渣打國泰 Mastercard信用卡客戶於發卡後首2個月內， 憑卡累積簽賬滿HK$100,000可獲迎新里數。
*國泰馬可孛羅會會籍數量有限，額滿即止。 
                    ",344        ,34        ,20220630
3,stancharthk,2 weeks ago,"
                        渣打相信發展同世界可以和諧共存，所以我哋動用3,000億美元，幫助企業邁向淨零排放嘅未來。立即瀏覽 www.sc.com/hereforgood 了解更多。 
                    ",18        ,0        ,20220630
4,stancharthk,3 weeks ago,"
                        【宋仲基旅行 Q&A　即將足本放送】
風靡亞洲嘅男神，到底係點去旅行？
宋仲基同你 share 想像唔到嘅男神玩法，
又會估下我哋香港人飛韓國鍾意食咩同去邊 shopping！
依家就嚟有得飛，佢仲會分享埋心水目的地，
想知你同佢嘅下一站係咪 match？
記得緊貼渣打 Facebook / Instagram / Youtube，
足本版即將放送！睇完 ⋯ 仲有機會贏走宋仲基親筆簽名 poster 㗎！

 #宋仲基  #渣打國泰Mastercard 
 #期待之旅  #優先起程  #StandardCharteredHK

借定唔借？還得到先好借。 
                    ",524        ,52        ,20220630
5,stancharthk,3 weeks ago,"
                        你嘅投資，可唔可以喺獲取回報同時，對世界有積極貢獻？ 
透過渣打為16個唔同市場提供嘅可持續投資方案，就可以幫你達成目標。立即瀏覽www.sc.com/hereforgood 了解更多。 
                    ",18        ,0        ,20220630
6,stancharthk,3 weeks ago,"
                        【點止喺夢遊仙境先可以笑得咁開心？有渣打隨時都可以啦】
如果你可以一路出糧一路賺更多，仲要唔係發夢，下一個笑得咁開心嘅仲唔係你？🤭
 
有渣打Easy Banking，「夢想成真」真係不再是夢！
 
依家只要經SC Mobile App開Easy Banking同「渣打紅利出糧戶口」，用Smart卡買嘢畀錢，所有日常Smart卡簽賬都可以有至少2%現金獎賞💰，喺指定商戶簽賬更加有高達9.5%現金獎賞*。簽賬仲可以分三個月0息攤還^。 另外，用Smart卡經SC Pay (轉數快)  過數， 每曆月頭HK$10萬連手續費都唔駛畀，咁以後畀家用同交租都可以遲一步先找數，生活就更加輕鬆啦！🤩

記住呀，新客戶用SC Mobile開戶有1.88%特惠港元存款年利率 ，開埋「渣打紅利出糧戶口」仲有額外高達HK$900迎新禮遇𠻹！🎁
 
以為咁就賺完？梗係唔止咁少啦！🤓
 
依家Easy Banking 客戶完成指定網上交易任務仲可以賺到額外高達2.4%存款年利率 。

渣打Easy Banking 依時、依地、依我，無論日常理財同消費都幫你賺得更多。
 
見字仲唔快啲開戶？

立即下載SC Mobile App 開戶：bit.ly/3NQDEgC
詳情： bit.ly/3x5fQPy
 
 #林家謙  #依時  #依地  #依我  #EasyBanking  #渣打紅利出糧戶口  #渣打Smart卡  #出糧消費賺更多  #SCMobile  #StandardCharteredHK
 
優惠受條款及細則約束。借定唔借?還得到先好借! 投資涉及風險。

*額外現金獎賞將會根據條款及細則列明之時間表每季計算並誌賬至合資格客戶之儲蓄戶口。至於其他Smart卡之獎賞，已賺取之現金回贈將於有關合資格簽賬誌賬後顯示於「360°全面賞」網上換領平台。而額外現金獎賞將由成功開立「渣打紅利出糧戶口」2個歷月後開始計算。隨後之12個歷月，每個歷月可賺取之最高總現金獎賞為每月之首HK$5,000合資格信用卡簽賬。（相等於合共最高HK$60,000之信用卡簽賬）
^每HK$180之簽賬分期金額，本行將於「360°全面賞」網上換領平台扣除HK$1現金回贈。例子: 如簽賬分期金額為HK$9,000，銀行將扣除HK$50現金回贈。 
                    ",195        ,0        ,20220630
7,stancharthk,4 weeks ago,"
                        【Welcome on board！投入渣打「綠悠悠」夏令營】 
歡迎各位嚟到渣打嘅「綠悠悠」Summer Camp！
初嚟on board，就等我哋送返塊限量版迪士尼米奇竹製餐盤套裝畀大家！
 
而家開立渣打嘅可持續發展儲蓄戶口同時存入指定新資金，支持可持續發展項目之餘，更可享高達1.50%港元存款年利率*，維持指定存款金額仲有高達HK$2,600現金回贈畀你；當然仲有限量版迪士尼米奇竹製餐盤套裝添啦！
 
而家就上 bit.ly/3t9uFPQ 了解開戶詳情，
仲可以申請埋CarbonNeutral®渣打迪士尼米奇ATM卡， 同我哋一齊支持減碳活動，為下一代嘅未來Go Green啦！
 
*按存款金額而定。
優惠受條款及細則約束。
禮品數量有限，先到先得，送完即止。
 
 #渣打綠悠悠SummerCamp  #GoGreen禮遇  #限量版迪士尼米奇竹製餐盤套裝  #可持續發展儲蓄戶口  #港元存款年利率  #現金回贈  #渣打迪士尼ATM卡  #迪士尼  #渣打  #StandardCharteredHK 
                    ",33        ,2        ,20220630
8,stancharthk,4 weeks ago,"
                        當氣候變化影響我哋每一個人，世界上某啲地區更係影響至深。 
渣打相信，為密切需要嘅地方提供支援，可以令淨零排放嘅未來，早日到來。 
                    ",10        ,0        ,20220630
9,stancharthk,1 month ago,"
                        【慶祝國際不再恐同日 渣打宣佈推出LGBT+共融保險保障】
渣打銀行一直推動多元共融，所以今日好開心同大家一齊慶祝國際不再恐同日(International Day Against Homophobia, Biphobia,Transphobia)。IDAHOBIT定於每年5月17日 ，藉以紀念世界衛生組織（WHO）喺1990年5月17日起唔再將同性戀定義為疾病。
 
為咗令客戶及摯愛獲得更廣泛、相關和全面嘅保障，渣打同保險合作夥伴保誠保險有限公司（保誠集團成員）（「保誠」）及三井住友海上火災保險（香港）有限公司（「三井住友保險」）**，將進一步擴闊保險產品保障範圍以包括：
．保誠人壽保險產品：同性已婚配偶以及同居未婚伴侶都可以被接納成為所有壽險產品嘅受益人，而同性已婚配偶亦可被接納成為純保障產品嘅受保人。
．三井住友保險一般保險產品：同性已婚配偶以及同居未婚伴侶都可以被接納成為指定危疾保險產品嘅受益人及受保人，亦能同時享有相關家庭計劃優惠。

秉承here for good精神，渣打致力推動多元共融，確保不論任何性取向及性別都獲得同等尊重及對待。我哋相信行動勝過千言萬語，並藉保險成為見證恆久愛情嘅信物。
 
Love is Love，就由我哋開始，用實際行動支持愛與共融！
 
【Celebration of IDAHOBIT and Launch of LGBT+ Inclusive Insurance protection】
 Standard Chartered is delighted to celebrate the International Day Against Homophobia, Biphobia, Transphobia (IDAHOBIT) on 17 May – a day that was specifically chosen to commemorate the World Health Organization’s decision to declassify homosexuality as a mental disorder in 1990.
 
To allow insurance to be more accessible, relevant and inclusive for our clients and their loved ones, we worked with our insurance partners - Prudential Hong Kong Limited (Part of Prudential plc (United Kingdom)) (“Prudential”) & MSIG Insurance (Hong Kong) Limited (“MSIG”)**, to expand the scope of our product coverage to include:
．Prudential Life Policies: Same-sex married couples and cohabiting unmarried partners will be accepted as beneficiaries of our Life Insurance products. Same-sex married couples can also now be life assured by Pure Protection products.
．MSIG General Insurance Products: Same-sex married couples and cohabiting unmarried partners will be accepted as both the beneficiary and insured for designated Critical Illness insurance products while enjoying family plan offers at the same time.

With our promise of being here for good, we strongly believe in supporting diversity and inclusion, striving to ensure that our clients receive equal treatment and respect, regardless of their sexual orientation and gender. This is our way of putting words to action, for Insurance to truly become a lasting gift of love.
 
We truly believe that love is love, and urge everyone to act together in support of love and inclusivity! 
                    ",36        ,1        ,20220630
10,stancharthk,1 month ago,"
                        【渣打「優先理財」呈獻：Toby Crispy教你Upcycling - 實現可持續設計】
「可持續」成為咗近年嘅熱門話題 ，唔少人透過日常生活實踐呢個理念，
其實，時裝亦可透過Upcycling實現可持續設計；我哋特別搵嚟本地可持續時裝設計師Toby Crispy，傳授你舊衣升級再造技術，將舊衣物重塑成獨具風格嘅fashion item。

Toby從事時裝工業多年，有見快時尚文化盛行，令佢萌生咗時尚減廢嘅諗法，用針線縫出可持續嘅時尚未來，渣打嘅可持續發展理念亦同Toby不謀而合，透過提供可持續Wealth insights及一系列綠色銀行服務，令更多人可以實踐可持續發展目標。

了解更多渣打綠色銀行服務：bit.ly/3ldoeHf

第一集：日式襤褸刺子繡
褲上破洞，居然係發揮創意嘅好地方？
本集Toby將教你以襤褸傳統為靈感，將舊衣物拼布融合刺子繡針步，創作出獨具質感嘅精緻作品！
立即觀看影片： https://youtu.be/iYa1AHD9fvk

第二集：花押字刺繡
每日穿住同樣嘅衫，少不免令人感到乏味，何不透過縫紉，為衣服增添個性！
本集Toby將傳授花押字刺繡技法，教你以衣服為畫布，編織賞心悅目嘅獨特圖案！
立即觀看影片： https://youtu.be/o0Htrz8HYCU

第三集：手縫布口罩套
仲用緊膠套、紙巾收納口罩？布口罩套係你更環保嘅選擇！
本集Toby將教你靈活運用家中嘅舊衣物，製作成可以循環再用嘅布口罩套！
立即觀看影片： https://youtu.be/6YCK3E3qBFc

了解更多渣打「優先理財」最新禮遇及服務： bit.ly/3ywWMfq 

 #可持續  #Sustainability  #TobyCrispy  #WealthInsightsMadeToMatter  #優先理財  #StandardCharteredHK 
                    ",45        ,0        ,20220630
11,stancharthk,1 month ago,"
                        渣打喺其他人睇到困難嘅地方，睇到希望。所以我哋致力著手應對氣候變化問題，並動用3,000億美元，令淨零排放嘅未來，早日到來。立即觀看影片，並瀏覽 www.sc.com/hereforgood 了解渣打對實現淨零排放嘅行動。 
                    ",19        ,0        ,20220630
12,stancharthk,52 years ago,"
",,,20220630
0,beahk,1 week ago,"
                        【BEA GOAL 幫你成為創富真．世一🔥】
 
想理財好似劍神咁「GOAL」人一等✨？

全新BEA GOAL全數碼綜合戶口幫到你，1 個BEA App📱幫你KO日常理財需要，有齊deposit、投資、數碼支付同消費獎賞，全面upgrade你嘅創富力！

💰儲蓄Booster：喺BEA App做定期，最MM7嘅rate預埋你😍
🎯投資Genius：隨身智能基金assistant，幫你砌掂個人化基金組合
🛡數碼支付：使乜帶cash出街😎，將BEA GOAL Debit Card 綁喺雲閃付App，Shopping食飯用手機一嘟就得
💳至Smart消費：BEA GOAL信用卡，即批即用即賺rebate，仲快人一步優先預訂演唱會飛
 
即刻預先登記成為BEA GOAL客戶，除咗有高達HK$500*早鳥迎新獎賞🎁，仲自動參加GOAL GO GO大抽獎，隨時贏走HK$10,000* 😍！
 
優惠詳情👉🏻https://bit.ly/3tOJqrC
立即預先登記👉🏻 https://bit.ly/3ycz4nS
 
 #東亞銀行  #BEA  #BEAGOAL  #創富力  #張家朗  #張小倫  #基金  #投資  #BEAFlash  #定期  #信用卡  #創富真世一

*將以信用卡免找數簽賬額形式送出。
優惠受條款及細則約束，詳情請參閱有關資料。投資涉及風險。借定唔借? 還得到先好借！ 
                    ",82        ,1        ,20220630
1,beahk,2 hours ago,"
                        【BEA GOAL🎁有獎遊戲】成為創富真．世一🗣！

「♫ 銀行存款等於零...♪」( ಥ ʖ͜   ಥ ) 食買玩，通通都想歎？
有BEA GOAL幫你創富力Gear Up💰，你咪可以邊買邊賺，食好西🍣、買新Gadgets📱，日日買衫轉Look都無問題🕺！
即刻參加有獎遊戲，留言揀 A/B/C 講出我好想要咩著數，有機會贏走高達HK$500 禮券！

A: 我好想「佛系儲錢投資，穩定增長So Easy」 
B: 我好想「邊買邊賺，消費獎賞無極限」 
C: 我好想「定期存款低門檻，高息輕鬆賺」

點玩❓
➊ Follow @beahk  IG 賬戶同Like 呢個Post
➋ 留言回答「A/B/C，用 BEA GOAL 就幫到手！」
(例：我好想「佛系儲錢投資，穩定增長So Easy 」，用BEA GOAL就幫到手！)
➌ Tag 3個Friend

有咩豐富獎品❓
🎖大獎: HK$500 禮券 (10名)
🎖特別獎: HK$100 禮券 (40名)

幾時截止❓2022年7月8日晚上11時59分 
得獎公佈日期❓2022年7月29日喺「BEA 東亞銀行」IG公佈得獎名單 
遊戲條款及細則❓https://bit.ly/3ypUXPR   優惠受條款及細則約束。投資涉及風險。

 #東亞銀行  #BEA  #BEAGoal  #創富力GearUp  #迎新有獎遊戲  #贏走高達500禮券 
                    ",38        ,25        ,20220630
2,beahk,3 weeks ago,"
                        【參加 BEA Supreme 至尊理財 Instagram 有獎遊戲 贏走 HK$200 現金券！】得獎名單公佈

即刻去Story Highlight 睇得獎名單！👉 https://bit.ly/3xg59tq

恭喜晒所有得獎者🎉，贏得HK$200 崇光購物禮券！

我哋會透過 comment 通知各得獎者，各得獎者請於2022年6月20 日或之前根據領獎通知指示以電郵提供指定個人資料以作聯絡及安排送出獎品之用，逾期回覆將視作放棄奬品論。如得獎者未收到得獎通知，請透過IG Direct Message聯絡我們。

再次多謝大家嘅參與！ 
                    ",49        ,16        ,20220630
3,beahk,1 month ago,"
                        【「hmvod呈獻 Janice Vidal Be Still Live 2022」獨家優先訂票】

生活忙碌，壓力如影隨形，「不必裝作看開了～It’s Ok To Be Sad」！一於去紅館聽 @janice_vidal  嘅動人歌聲，陪你釋放情緒，治癒大家嘅身心靈啦💞！而家用東亞銀行信用卡，就可以優先預訂「hmvod呈獻 Janice Vidal Be Still Live 2022 」門票，記得mark低日子搶飛，衛蘭約定「在舞台上等你」！

優先訂購日期：2022年6月6 - 8日
演唱會日期及時間：2022年7月9 - 11日，晚上8時15分
演出地點：紅磡香港體育館
票價：HK$780 / HK$580 / HK$380
優先訂票詳情：https://bit.ly/3m0DDuA

 #東亞銀行  #東亞銀行信用卡  #BEA  #獨家優先訂票  #衛蘭演唱會  #JaniceVidal

優惠受條款及細則約束。
借定唔借？還得到先好借！ 
                    ",35        ,3        ,20220630
4,beahk,1 month ago,"
                        【免費賞你HK$100電子餐飲禮券】

準備約埋成班老友「報復式Gathering」，周圍飲飲食食😋？東亞銀行信用卡為你搜羅全城中西日韓台美食，而家到8月31日只要去金朝陽中心二期Midtown地下顧客服務部出示東亞銀行信用卡，即送你HK$100 Midtown電子餐飲禮券✨！

另外喺參與商戶單一消費滿HK$800，仲可以額外免費獲贈兩張MCL戲院2D電影禮券🍿，行街食飯睇戲直落夠晒完美！

禮券換領地點：銅鑼灣登龍街1-29號金朝陽中心二期 – Midtown地下顧客服務部
禮券換領時間：中午12時至晚上10時
參與商戶：Hungry Monkey、 浪‧居酒屋、大戶屋、一瀧、伽倻韓國餐廳、 鈺膳潮州菜、 PONG Midtown、Fjaka、去滾 及101 Grill Bar + Hotpot。

優惠詳情：https://bit.ly/3wQi2dt

 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #Midtown

借定唔借？還得到先好借！
須受條款及細則約束 
                    ",10        ,1        ,20220630
5,beahk,1 month ago,"
                        【參加BEA Supreme至尊理財 Instagram有獎遊戲 贏走HK$200現金券 💵】

民選女主角 Ali忙起上嚟真係抽唔到時間去銀行，所以佢最鍾意Supreme至尊理財嘅流動自主！只要用手機就可以開戶同做投資，全程毋須落分行，慳返好多時間😎！而家用BEA Flash App開立Supreme至尊理財戶口同投資戶口，仲有迎新獎賞高達HK$1,550💰！即刻留言答問題，有機會贏走HK$200現金券💵！

透過咩渠道開立Supreme至尊理財戶口可以享有高達HK$1,550迎新獎賞？
A. BEA App
B. BEA Flash App
C. 東亞銀行分行

遊戲玩法：
👉Follow @beahk  IG賬戶同Like呢個Post
👉留言你嘅選擇(A、B或C)同tag 3位朋友一齊玩
🎁獎品：被抽中嘅50位朋友可以獲得HK$200 崇光購物禮券

遊戲結束時間：2022年5月25日晚上11時59分
公佈日期：2022年6月9日將於 @beahk  IG賬戶公佈得獎名單
遊戲條款及細則：https://bit.ly/3wxalsB
 
 #東亞銀行  #BEA  #Supreme至尊理財  #李佳芯
 
投資涉及風險。須受條款及細則約束。 
                    ",1k        ,1198        ,20220630
6,beahk,1 month ago,"
                        【回贈升級！「東亞日 ● 手機付款」12%現金回贈】

號外📣！「東亞日 ● 手機付款」由10%現金回贈加碼至12%，仲擴大咗簽賬類別到交通工具呀🚌！今日起即管加大個餐，飲多杯啡，周圍去都唔怕搭多幾程車🥳！記得用東亞銀行信用卡，透過Apple Pay / Google Pay 喺本地餅店、快餐店、咖啡專門店及交通工具付款，並累積滿指定簽賬額，就可以享有12%現金回贈啦🌟！

登記埋5月簽賬獎賞，隨時賺多高達5%現金回贈💰，每日幫你慳多啲又賺多啲！

立即下載BEA Mall App登記，專享東亞日至強回贈啦🔥！

東亞日詳情：https://bit.ly/3Ljq83p
5月簽賬獎賞詳情：https://bit.ly/3u9ysO2
立即下載BEA Mall App：www.hkbea.com/beamalldl

 #東亞銀行  #BEA  #BEACreditCard  #日日東亞日  #現金回贈  #手機付款

優惠受條款及細則約束。
借定唔借？還得到先好借！ 
                    ",28        ,0        ,20220630
7,beahk,1 month ago,"
                        【用電子理財繳費過數 有機會贏走新款平板電腦！】

每個月咁多雜費要交，又唔想落分行排隊？由即日起至2022年7月31日，用BEA App或Cyberbanking，幫你輕鬆搞掂日常繳費過數，仲可以參加大抽獎！只要用Pay!或轉賬功能付款、繳交電子賬單同海外匯款，都有機會隨時贏走新款二合一平板電腦 (價值HK$12,988，每月送出2部) ！

立即下載BEA App 👉🏻www.hkbea.com/beaappdl
活動詳情：https://bit.ly/3wg2eSc

 #東亞銀行  #BEA  #BEAApp  #流動理財  #Cyberbanking  #電子網絡銀行  #FPS  #轉數快  #Pay!  #匯款

須受條款及細則約束。
請提防虛假網站及流動程式。
借定唔借？還得到先好借！ 
                    ",29        ,0        ,20220630
8,beahk,1 month ago,"
                        【BEA Supreme迎新獎賞高達HK$1,550💰！】

女神 @aliaime  被網民選為「最佳女主角」，內外兼備嘅佢係唔少人心目中嘅首選💖，而Ali嘅理財首選就一定係東亞銀行嘅Supreme至尊理財🌟！

Supreme至尊理財為你提供全方位數碼銀行服務及禮遇🤩，更有多達13種財富管理功能任你揀；用手機App開戶只需6分鐘⚡，仲可以開埋投資戶口𠻹！全程毋須落分行，啱晒生活節奏忙碌嘅你，一站式投資理財話咁易！

而家即刻用BEA Flash App開立Supreme至尊理財戶口同投資戶口，仲有迎新獎賞高達HK$1,550💰！

詳情：https://bit.ly/3M5cPEF

 #東亞銀行  #Supreme至尊理財  #BEA  #BEAFlash  #AliLee  #李佳芯  #民選最佳女主角

優惠須受條款及細則約束。投資涉及風險。 
                    ",139        ,2        ,20220630
9,beahk,1 month ago,"
                        【「AIA 呈獻 “Between Us” 鄭欣宜演唱會2022」獨家優先訂票】
 
「若分享過溫馨，定格在最滿足的表情🎶」今年橫掃各大樂壇女歌手獎項嘅 @princejoyce  ，將會喺6月再次踏入紅館開騷！想聽吓佢會透過音樂同大家分享咩秘密？記得Ready定你張東亞銀行信用卡，獨家優先搶飛去現場「先聽為敬」啦🥳！
 
優先訂購日期：2022年5月13 - 16日
演唱會日期及時間：2022年6月10 - 12日，晚上8時15分
演出地點：紅磡香港體育館
票價：HK$680 / HK$480
優先訂票詳情：https://bit.ly/3Fp40TZ
 
 #東亞銀行  #東亞銀行信用卡  #BEA  #獨家優先訂票  #鄭欣宜演唱會  #鄭欣宜  #JoyceCheng  #PrinceJoyce
 
優惠受條款及細則約束。
借定唔借？還得到先好借！ 
                    ",31        ,0        ,20220630
10,beahk,2 months ago,"
                        【「馮允謙Have a JAY Time 2022演唱會」獨家優先訂票】
 
It’s killing killing me🎶上年先攞完男歌手獎嘅 @jayfungmusic  將會喺7月開首個個人演唱會！唔想錯過超實力嘅現場演出，記得準備好你張東亞銀行信用卡，獨家優先搶飛去現場聽佢嘅報復式靚聲好歌啦😍！
 
優先訂購日期：2022年4月25 - 27日
演唱會日期及時間：2022年7月2 - 4日，晚上8時15分
演出地點：九龍灣國際展貿中心–匯星（Star Hall）
票價：HK$680
 
優先訂票詳情：https://bit.ly/3vzeJ9M
 
 #東亞銀行  #東亞銀行信用卡  #BEA  #獨家優先訂票  #馮允謙演唱會  #馮允謙  #JayFung
 
優惠受條款及細則約束。
借定唔借？還得到先好借！ 
                    ",29        ,1        ,20220630
11,beahk,2 months ago,"
                        【配合消費券買多啲賺多啲💰！】
 
收到消費券買到心頭好未呢😎？而家用埋東亞銀行信用卡仲可以買多啲同賺多啲！由即日起至31/5/2022，憑東亞銀行信用卡網購、於指定超市、健康護理商戶或本地食肆，簽賬滿指定金額，即可享高達5%現金回贈🌟，整個推廣期最高可享HK$800現金回贈💰，邊簽邊賺！畀你更靈活消費兼賺到盡，配合埋消費券就可以買多啲啦！快啲經BEA Mall App登記啦！

詳情：https://bit.ly/3u9ysO2
立即下載BEA Mall App 登記：www.hkbea.com/beamalldl

 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #簽賬獎賞  #消費券

借定唔借？還得到先好借！
須受條款及細則約束。額滿即止 
                    ",17        ,0        ,20220630
12,beahk,2 months ago,"
                        【電子錢包消費🌟享高達HK$80獎賞】
 
呢排抗疫時期，做咩都要打醒十二分精神！出街搭車同shopping，用電子錢包畀錢快捷又安心💞，全程同現金零接觸，咁至夠smart！由即日起至2022年5月31日，首次連結東亞銀行賬戶至指定電子錢包仲有高達HK$80獎賞💰！日後用完新一輪消費券再增值，都可以直接由賬戶扣數夠晒方便😁！
 
🎁首次連結獎賞 – HK$50：
將東亞銀行賬戶連結至AlipayHK/八達通銀包/雲閃付App/WeChat Pay HK其中一個電子錢包
 
🎁交易獎賞 – HK$30：
用新連結嘅電子錢包以東亞銀行賬戶增值/付款3次
 
立即連結你嘅東亞銀行賬戶，賺盡驚喜獎賞⚡！
 
優惠詳情：https://bit.ly/3DsAyLU
 
 #東亞銀行  #BEA  #消費券  #AlipayHK  #八達通銀包  #雲閃付App  #WeChatPayHK
 
須受條款及細則約束 
                    ",14        ,0        ,20220630
13,beahk,5 months ago,"
                        【東亞銀行虛擬信用卡 即批即用】

想買杯咖啡☕️chill下但又想有著數？

東亞銀行虛擬信用卡啱哂你啦！即刻用手機申請📱，即時批核✅，即時加卡入Apple Pay或Google Pay俾錢，除咗有「東亞日．手機付款」10%回贈，仲拎埋高達HK$2,000現金回贈！無論去買咖啡定上網買心頭好，唔使等實體卡仲兼有著數添🤩！ 

優惠詳情：https://bit.ly/3g2XvKW
立即用手機申請：https://bit.ly/3H7YlBJ

優惠受條款及細則約束。
借定唔借？還得到先好借！

 #東亞銀行  #BEACreditCard  #virtualcard  #即批即用 
                    ",20        ,3        ,20220630
14,beahk,5 months ago,"
                        【張家朗 x BEA Flash Instagram 有獎遊戲 贏走 HK$200 電子現金券！】得獎名單公佈
 
即刻去Story Highlight 睇得獎名單！👉 https://bit.ly/32m4MSM
 
恭喜晒所有得獎者，贏得HK$200 HKTV mall 電子購物禮券！
 
我哋會透過 comment 通知各得獎者，各得獎者請於2022年1月26 日或之前根據領獎通知指示以電郵提供指定個人資料以作聯絡及安排送出獎品之用，逾期回覆將視作放棄奬品論。如得獎者未收到得獎通知，請透過IG Direct Message聯絡我們。
 
再次多謝大家嘅參與！ 
                    ",43        ,6        ,20220630
