,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
14,stancharthk,3 months ago,"
                        【渣打信用卡簽賬 Shopping賺盡額外獎賞】​
忙咗成年想買禮物獎勵自己、食餐勁嘅或者book staycation輕鬆吓？依家簽賬仲有額外獎賞畀你賺！由即日起至2022年2月28日，用渣打信用卡喺三個月內累積合資格零售及網上簽賬滿HK$20,000，每張單無最低消費，去Shopping、Dining定係Staycation，都可以賺到高達額外10%獎賞*，合共高達HK$1,000回贈或10,000里數。​
​
1. 全港食肆／外賣平台同埋酒店／旅遊平台簽賬賺額外10%獎賞*，高達額外HK$600回贈或6,000里數​
2. 其他合資格零售及網上簽賬賺額外1%獎賞*，高達額外HK$400回贈或4,000里數​
名額有限，先到先得，額滿即止。即刻登記 : bit.ly/3HfwgIu​
​
仲未有渣打卡？全新信用卡客戶依家申請可享以下迎新禮遇：​
- SMART卡：高達HK$2,000現金回贈​
- 國泰Mastercard®：低至HK$0.2=1里​
​
*客戶以渣打國泰Mastercard作此推廣計劃之登記，獎賞則為里數。此推廣將使用指定的兌換率HK$1現金回贈轉換為10里數獎賞。​
​
受條款及細則約束，資料只供參考。​
借定唔借？還得到先好借！​
​
 #AnsonKong  #AK  #江𤒹生  #渣打信用卡  #站站簽賬賺盡獎賞  #現金回贈  #里數獎賞  #先到先得  #StandardCharteredHK 
                    ",994        ,290        ,20220419
15,stancharthk,4 months ago,"
                        【渣打信用卡 X ANSON KONG携手呈獻：站站簽賬 賺盡獎賞 】
想每一站消費都賺額外獎賞？就等AK show畀你睇吓簽賬有幾好賺！由2021年12月1日起至2022年2月28日，用渣打信用卡累積合資格零售及網上簽賬滿HK$20,000，當中無論Dining、Staycation定係Shopping，都可以賺盡額外獎賞！ 
 
1）全港食肆／外賣美食平台同埋酒店／旅遊平台簽賬賺額外10%獎賞，高達額外HK$600現金回贈／6,000 「亞洲萬里通」里數
2）其他合資格零售及網上簽賬賺額外1%獎賞，高達額外HK$400現金回贈／4,000 「亞洲萬里通」里數
合共可享高達額外HK$1,000現金回贈／10,000 「亞洲萬里通」里數。
名額有限，先到先得，額滿即止。快啲Click link in bio登記啦！

另外由即日起至2022年1月2日，憑渣打國泰Mastercard®於國泰購物平台消費，可享限時低至7折里數兌換優惠： https://bit.ly/3d4Tynf 

仲未有渣打卡?全新信用卡客戶依家申請可享以下迎新禮遇：
- SMART卡：高達HK$2,000現金回贈
- 國泰 Mastercard：低至HK$0.2=1里

受條款及細則約束。借定唔借？還得到先好借！
 #AnsonKong  #AK  #江𤒹生  #渣打信用卡  #站站簽賬賺盡獎賞  #現金回贈  #里數獎賞  #先到先得  #StandardCharteredHK 
                    ",1k        ,136        ,20220419
16,stancharthk,4 months ago,"
                        【渣打MARVEL ATM卡  賜你「Mat伽」Power】 
想鍛鍊英雄一樣嘅「神」力，由掌控「Mat伽」Power開始！
即刻做齊落渣打開戶、申請MARVEL ATM卡同存入指定新資金三個動作，
就送你瑜伽、運動型人必備Item - 限量版渣打．MARVEL Yoga Mat！

符合指定要求，仲可以同時盡享高達HK$2,400現金回贈，
以及高達1%港元存款年利率*！
即上 bit.ly/3EcTXAb 了解詳情及親臨分行開戶，
一次過掌握「Mat伽」Power奧義！

*存款利率按存款階段而定。
優惠受條款及細則約束。

 #AnsonKong  #AK  #江𤒹生  #神級英雄使者  #MARVEL瑜伽墊  #限時額外現金回贈
 #特惠港元存款年利率  #渣打MARVELATM卡  #MARVEL  #渣打  #StandardCharteredHK 
                    ",801        ,91        ,20220419
17,stancharthk,5 months ago,"
                        用招牌三七面帶埋型格瑜伽墊Chok爆自薦，MARVEL今次仲唔請硬呢位「神」隊友...？

想滿足吓英雄夢，搵渣打就得啦！
即刻落行開戶同申請渣打MARVEL ATM卡，存入埋指定新資金就可以得到黑魂造型嘅限量版渣打．MARVEL瑜伽墊，同時尊享其他精彩禮遇：
- 高達HK$2,400現金回贈
- 高達1%港元存款年利率*

立即行動，同Anson Kong齊齊盡享英雄級禮遇！
親臨分行了解詳情，仲可以得到Anson Kong嘅型仔poster^！

*存款利率按存款階段而定。
^數量有限，送完即止。
受條款及細則約束，即上渣打網頁睇詳情啦。

申請詳情：bit.ly/30uSlTF

 #AnsonKong  #AK  #江𤒹生  #神級英雄使者  #特惠港元存款年利率  #MARVEL瑜伽墊  #限時額外現金回贈  #渣打MARVELATM卡  #MARVEL  #渣打  #StandardCharteredHK 
                    ",775        ,81        ,20220419
18,stancharthk,5 months ago,"
                        香港金融科技周 2021 喺上周五圓滿結束，渣打廣受大眾支持，參觀攤位人數遠超預期，更獲得極佳迴響！期間渣打一系列活動亦備受矚目，當中包括：
 
- LIVE 座談會
渣打向大眾展示 SC Ventures 如何投資潛力優厚嘅金融科技，推動銀行業變革

- 「港大-渣打慈善基金金融科技學院獎學金」頒獎典禮
港大-渣打慈善基金金融科技學院聯合主席及渣打香港行政總裁禤惠儀女士，頒發獎學金予學術表現優異嘅同學。
 
- 主論壇及線上會議：
渣打各大部門精英齊集，引領大家認識金融科技！實體論壇探討綠色科技（渣打大中華及北亞地區可持續金融主管黄翠芝女士主講）、 「Customer First」數碼理財（Mox 行政總裁胡博思先生主講） 及 商業數據通（渣打香港區渣打銀行董事總經理及中小企業主管董美怡女士主講） 等主題，吸引超過 1,500 人參加；線上會議亦涉獵開放銀行及金融科技改革等，同你深度探索創新領域
 
多謝大家踴躍參與，渣打先可以喺香港金融科技周取得成功，期待下年同大家再見！

【Standard Chartered Leading The Way at Hong Kong FinTech Week 2021】
Last Friday marked the end of Hong Kong FinTech Week 2021, with Standard Chartered receiving massive support from the public as the number of people visiting our booth went far beyond expectations. Standard Chartered also hosted events that were extremely well received, such as:

LIVE MINI SEMINARS: Sessions included Standard Chartered showcasing how SC Ventures has been pioneering the banking industry by investing in potential financial technologies.

HKU-SCF FinTech Academy Scholarship Presentation: Mary Huen, CEO, HK, SCB and Co-chair of the University of Hong Kong - Standard Chartered Hong Kong 150th Anniversary Community Foundation FinTech Academy presented scholarships to students with outstanding academic performance.

MAIN PHYSICAL CONFERENCE AND VIRTUAL SESSION: The best of the best from Standard Chartered’s major departments gathered to discuss the current state of financial technology. Topics that were covered at the physical conference were Green Tech (Tracy Wong Harris, Head of Sustainable Finance, GCNA, SCB), a Customer First approach to Digital Banking (Barbaros Uygun, CEO, Mox Bank) and Commercial Data Interchange (Winnie Tung, MD and Head of Business Banking, HK, SCB), which attracted more than 1,500 participants. The virtual session covered topics such as Open Banking and innovations in financial technology, exploring in depth what is at the forefront of the field.

A big thank you to all who participated and were part of Standard Chartered’s success at the Hong Kong FinTech Week. We look forward to seeing you again next year.

 #香港金融科技周  #HKFinTechWeek  #HereforGood  #StandardCharteredHK 
                    ",41        ,0        ,20220419
19,stancharthk,5 months ago,"
                        【亞洲多地渣打合作 共同關顧心理健康】
為響應一年一度嘅「世界精神衛生日」，今年十月渣打特別喺香港、中國、台灣、日本、韓國及其他亞洲地區舉辦連串活動，為參與嘅逾一千位渣打員工推廣精神健康嘅重要性。當中環節包括有關培養心理彈性嘅「真人智庫」講座、幫助員工維繫身心質素嘅瑜伽課程及壓力管理工作坊、促進健康嘅步數比併，以及推廣心理健康教育嘅「精神健康急救課程」等等。

「科技雖然造就龐大機遇，但同時亦令都市人背負壓力同焦慮；加上新冠肺炎嘅出現，擁有健康身心對每個人更係至關重要。面對種種挑戰，我哋除咗要有強大嘅心理質素好好應對，更要識得擁抱負面情緒，一路上勇於向身邊人互相傾訴扶持」- 身兼渣打大灣區行政總裁、亞洲區多元共融委員會主席之一嘅林遠棟先生，言談間除咗彰顯渣打對社會精神面貌嘅關顧，亦特別喺呢個日子，祝願大家同身邊摯親擁有更健康、完滿嘅心靈。

【Standard Chartered Around Asia Unite to Support Mental Health】
In support of this year’s World Mental Health Day in October, Standard Chartered Hong Kong, China, Taiwan, Japan, Korea and other Asian markets hosted a series of events that promoted the importance of mental health for over a thousand attending staff members. Events included talks such as the ‘Living Library’ series where people shared different stories about resilience, yoga and stress management workshops to promote physical and mental wellbeing, the pedometer challenge to help build healthy habits, along with Mental Health First Aid courses to encourage mental health education.

As Anthony Lin, GBA CEO and co-Chairperson of Asia D&I council, Standard Chartered remarked “Urgency to maintain good mental health has never been higher. Technology presents tremendous opportunities to us but at the same time also bring more stress and anxiety. COVID-19 just make the situation even more acute. Besides a strong body, we also need strong mental health to cope with all the challenges.  Please remember ‘It's Okay to Not Be Okay’!  Asking for help is not a sign of weakness but indeed a sign of courage – You are not alone!” Through the discussion, not only did Mr. Lin emphasise Standard Chartered’s mission to care for the society as a whole, but expressed his personal wishes for everyone’s health and wellbeing on this special day.

 #WorldMentalHealthDay  #世界精神衛生日  #HereforGood  #StandardCharteredHK 
                    ",27        ,0        ,20220419
20,stancharthk,5 months ago,"
                        Anson Kong 嘅「神」級瑜伽術，究竟係點煉成？

【神魂顛倒】雙手撐起全身顛倒，展現對MARVEL瑜伽墊嘅愛不釋手
【神氣十足】一手拎住渣打MARVEL ATM卡，一手撐起全身而不失霸氣
【神息衝衝】使勁向上伸展，猶如不斷突破高息嘅港元存款年利率

瑜伽講嘅係天份，獎賞講嘅係把握緣份！
即刻做齊落渣打開戶、申請MARVEL ATM卡同存入指定新資金三個動作，
就可以攞走限量版渣打．MARVEL瑜伽墊！
此外仲有高達HK$2,400現金回贈同1%港元存款年利率*，一次享盡「神」級禮遇！

*存款利率按存款階段而定。
受條款及細則約束，即上渣打網頁睇詳情啦。

申請詳情：bit.ly/3EqTUQK

 #AnsonKong  #AK  #江𤒹生  #神級英雄使者  #神級瑜伽術  #特惠港元存款年利率  #MARVEL瑜伽墊  #限時額外現金回贈  #渣打MARVELATM卡  #MARVEL  #渣打  #StandardCharteredHK 
                    ",821        ,98        ,20220419
21,stancharthk,5 months ago,"
                        【支持「一點粉紅」盛事 送你精美禮品！】
向來不遺餘力支持LGBTIQA+及多元共融嘅渣打，將以白金贊助身份參與2021年度「香港一點粉紅」活動，並會喺10月31日（星期日）下午一點至晚上八點進駐九龍灣國際展貿中心，全力和應今年嘅「投入愛」主題！

為答謝大家身體力行實現多元共融願景，屆時只要親臨渣打攤位並展示讚好渣打 Facebook 專頁嘅截圖，你就有機會獲得手袖套、咖啡杯或紋身貼紙，先到先得送完即止！想支持咁有意義嘅活動兼獲得限量會場精品，就記得齊齊參與呢項盛事喇！

了解詳情：https://2021.pinkdothk.com/

【Support Pink Dot and Receive Exclusive Gifts!】 
Having always been a huge supporter of diversity and inclusion initiatives, Standard Chartered will become a Platinum Sponsor of Pink Dot HK 2021, Hong Kong’s largest LGBTIQA+ event. The event will be held on October 31 (Sunday) from 1 to 8 p.m. at the Kowloon Bay International Trade & Exhibition Centre, with this year’s theme being “Love In”. 
 
To show our appreciation for everyone supporting our diversity and inclusion vision, those who visit the Standard Chartered booth with a screenshot of them liking the Standard Chartered Facebook page will receive hand sleeves, coffee cups and tattoo stickers on a first come, first served basis. So if you’d like to support a good cause and get limited-edition prizes, don’t forget to come visit us at the event! 

Learn More: https://2021.pinkdothk.com/
 
 #PinkDotHK  #一點粉紅  #LoveIn  #投入愛  #PinkDotHK2021  #HereforGood  #StandardCharteredHK 
                    ",364        ,2        ,20220419
22,stancharthk,6 months ago,"
                        【「神」級英雄使者 焫著渣打MARVEL ATM卡禮遇】
面對連環獎賞攻勢，當然要用「神」一樣嘅霸氣姿態迎接！而家喺渣打開戶同申請MARVEL ATM卡，有一連串超級禮遇等你強勢網羅！開戶及存入指定新資金享：
- 高達HK$2,200現金回贈
- 高達1%特惠港元存款年利率*
- 限量版渣打．MARVEL瑜伽墊

即上 bit.ly/3j47VvC 了解詳情及親臨分行開戶，加盟「神」級獎賞聯盟！

*存款利率按存款階段而定。
優惠受條款及細則約束。

 #AnsonKong  #AK  #江𤒹生  #神級英雄使者  #限時額外現金回贈  #特惠港元存款年利率  #MARVEL瑜伽墊  #渣打MARVELATM卡  #MARVEL  #渣打  #StandardCharteredHK 
                    ",976        ,109        ,20220419
23,stancharthk,6 months ago,"
                        由呢刻起， Anson Kong 正式成為隊長喇！係美國隊長...嘅卡主呀！
其實除咗美國隊長之外，仲有鐵甲奇俠同蟻俠嘅卡款畀你揀！而家嚟渣行分行開戶同存入指定新資金仲可享:
- 高達HK$2,200現金回贈
- 高達1%港元特惠存款年利率*
- 限量版渣打．MARVEL瑜伽墊

一齊同AK達成成為超級英雄嘅願望啦！為左慶祝您地達成願望，宜家仲可以得到Anson Kong嘅型仔poster^，您仲等？快啲嚟分行開戶同攞poster啦！

*存款利率按存款階段而定。
^數量有限，送完即止。
受條款及細則約束，即上渣打網頁睇詳情啦。

申請詳情：bit.ly/3orPh4p

 #AnsonKong  #AK  #江𤒹生  #神級英雄使者  #特惠港元存款年利率
 #MARVEL瑜伽墊  #限時額外現金回贈  #渣打MARVELATM卡
 #MARVEL  #渣打  #StandardCharteredHK 
                    ",1k        ,99        ,20220419
0,beahk,6 days ago,"
                        【配合消費券買多啲賺多啲💰！】
 
收到消費券買到心頭好未呢😎？而家用埋東亞銀行信用卡仲可以買多啲同賺多啲！由即日起至31/5/2022，憑東亞銀行信用卡網購、於指定超市、健康護理商戶或本地食肆，簽賬滿指定金額，即可享高達5%現金回贈🌟，整個推廣期最高可享HK$800現金回贈💰，邊簽邊賺！畀你更靈活消費兼賺到盡，配合埋消費券就可以買多啲啦！快啲經BEA Mall App登記啦！

詳情：https://bit.ly/3u9ysO2
立即下載BEA Mall App 登記：www.hkbea.com/beamalldl

 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #簽賬獎賞  #消費券

借定唔借？還得到先好借！
須受條款及細則約束。額滿即止 
                    ",10        ,0        ,20220419
1,beahk,6 days ago,"
                        【電子錢包消費🌟享高達HK$80獎賞】
 
呢排抗疫時期，做咩都要打醒十二分精神！出街搭車同shopping，用電子錢包畀錢快捷又安心💞，全程同現金零接觸，咁至夠smart！由即日起至2022年5月31日，首次連結東亞銀行賬戶至指定電子錢包仲有高達HK$80獎賞💰！日後用完新一輪消費券再增值，都可以直接由賬戶扣數夠晒方便😁！
 
🎁首次連結獎賞 – HK$50：
將東亞銀行賬戶連結至AlipayHK/八達通銀包/雲閃付App/WeChat Pay HK其中一個電子錢包
 
🎁交易獎賞 – HK$30：
用新連結嘅電子錢包以東亞銀行賬戶增值/付款3次
 
立即連結你嘅東亞銀行賬戶，賺盡驚喜獎賞⚡！
 
優惠詳情：https://bit.ly/3DsAyLU
 
 #東亞銀行  #BEA  #消費券  #AlipayHK  #八達通銀包  #雲閃付App  #WeChatPayHK
 
須受條款及細則約束 
                    ",9        ,0        ,20220419
2,beahk,2 months ago,"
                        【東亞銀行虛擬信用卡 即批即用】

想買杯咖啡☕️chill下但又想有著數？

東亞銀行虛擬信用卡啱哂你啦！即刻用手機申請📱，即時批核✅，即時加卡入Apple Pay或Google Pay俾錢，除咗有「東亞日．手機付款」10%回贈，仲拎埋高達HK$2,000現金回贈！無論去買咖啡定上網買心頭好，唔使等實體卡仲兼有著數添🤩！ 

優惠詳情：https://bit.ly/3g2XvKW
立即用手機申請：https://bit.ly/3H7YlBJ

優惠受條款及細則約束。
借定唔借？還得到先好借！

 #東亞銀行  #BEACreditCard  #virtualcard  #即批即用 
                    ",17        ,3        ,20220419
3,beahk,2 months ago,"
                        【張家朗 x BEA Flash Instagram 有獎遊戲 贏走 HK$200 電子現金券！】得獎名單公佈
 
即刻去Story Highlight 睇得獎名單！👉 https://bit.ly/32m4MSM
 
恭喜晒所有得獎者，贏得HK$200 HKTV mall 電子購物禮券！
 
我哋會透過 comment 通知各得獎者，各得獎者請於2022年1月26 日或之前根據領獎通知指示以電郵提供指定個人資料以作聯絡及安排送出獎品之用，逾期回覆將視作放棄奬品論。如得獎者未收到得獎通知，請透過IG Direct Message聯絡我們。
 
再次多謝大家嘅參與！ 
                    ",41        ,6        ,20220419
4,beahk,3 months ago,"
                        【參加張家朗 X BEA Flash有獎遊戲 贏走HK$200電子現金券！】

大家跟咗劍擊金牌運動員🥇張家朗用BEA Flash APP 6分鐘⚡極速開立綜合及投資戶口未?
唔單止開戶口出手要快，攞著數都一樣唔好等，立刻留言答啱問題就有機會贏走HK$200電子現金券💵！

參加方法：
1. Follow @beahk  IG賬戶同Like呢個Post
2. 留言回答「用BEA Flash App，可以喺幾多分鐘內開立綜合及投資戶口呢？」
3. Tag 3位朋友

獎品：
答案正確而又被抽中嘅50位參加者可獲得HK$200電子現金券
遊戲結束時間：2022年1月16日晚上11時59分
公佈日期：2022年1月21日將於「beahk」IG賬戶公佈得獎名單
遊戲條款及細則：https://bit.ly/3t94Ujl

 #張家朗世一  #快狠準  #極速開戶  #東亞銀行  #BEA  #BEAFlash  #MobileWealth

投資涉及風險。須受條款及細則約束。 
                    ",839        ,920        ,20220419
5,beahk,3 months ago,"
                        【BEA Flash  開戶一觸即發】
 
劍擊講求靈活，反應要敏捷，動作要快先可以一擊即中。
 
奧運金牌得主🥇張家朗 @cheungkalonggggg  比賽出劍夠快，理財同樣分秒必爭。用BEA Flash App開戶📱，一App喺手即可開立指定綜合及投資戶口，只需6分鐘就完成開戶申請，唔使落分行排隊，遇到問題仲可以即時LiveChat💬同客戶服務主任對話，連集訓同比賽時間表排排得密麻麻嘅張家朗都用BEA Flash隨時開戶！
 
而家用BEA Flash App開立綜合及投資戶口，仲可以賺取高達HK$1,250*獎賞💰！仲唔快啲出擊！
 
 #東亞銀行  #BEA  #張家朗  #BEAFlash  #6分鐘開戶  #SupremeAccount  #至尊理財  #自主理財
 
下載BEA Flash: https://bit.ly/3zwB61j
BEA Flash 開戶優惠及詳情: https://bit.ly/3eX9AAM
推廣期至2022年1月31日
 
*須受條款及細則約束。投資涉及風險。 
                    ",56        ,1        ,20220419
6,beahk,3 months ago,"
                        【東亞銀行同你「型」接聖誕 AR Filter 有獎遊戲】得獎名單公佈

即刻去Story Highlight 睇得獎名單！👉 https://bit.ly/3FOKOP3
 
恭喜晒所有得獎者，贏得HK$10,000 現金券（名額 1 位）或 HK$200 HKTV mall 電子購物禮券（名額 50 位）！
 
我哋會透過 IG Direct Message 通知各得獎者，各得獎者請於2022年1月10 日或之前根據領獎通知指示以電郵提供指定個人資料以作聯絡及安排送出獎品之用，逾期回覆將視作放棄奬品論。如得獎者未收到得獎通知，請透過IG Direct Message聯絡我們。
 
再次多謝大家嘅參與！ 
                    ",33        ,2        ,20220419
7,beahk,3 months ago,"
                        【立即試玩東亞銀行同你「型」接聖誕  #有獎遊戲】
 
唔經唔覺，同聖誕節又近咗一步喇🎉！除咗表示就嚟放連假，亦意味住我哋嘅【東亞銀行同你「型」接聖誕】AR Filter有獎遊戲即將截止⚠～
 
仲未參加嘅朋友仔，記得要把握機會馬上試玩呀！獎品禮物非常豐富，有齊價值HK$1️⃣萬現金券及網店電子購物禮券💰（價值HK$200），試問你又點可以錯過呢？
 
立即撳入AR Filter傳送門，「型」接聖誕啦👉：https://bit.ly/3petpt9
 
IG Filter 有獎遊戲玩法及步驟：
1）追蹤「東亞銀行」Instagram專頁 @beahk 
2）讚好此帖文
3）打開IG Filter後，運用自拍鏡頭錄影。在遊戲限時內，左右搖頭控制紅鼻子，收集10個裝飾物
4）在影片中Tag @beahk ， 上載遊戲過程到IG限時動態，並且Screencap截圖遊戲結束畫面（出現Merry Christmas字句）
5）將截圖發送至 @beahk  IG Inbox以作紀錄
 
獎品：
HK$10,000 現金券（名額：1位）
網店電子購物禮券（價值HK$200，名額：50位）
 
遊戲日期：2021年12月13日至12月27日晚上11時59分
結果公布日期：2022年1月3日將於「東亞銀行」Instagram專頁公布得獎者名單
遊戲條款及細則：https://bit.ly/3dGsNG2
 
 #東亞銀行  #BEA  #打卡  #聖誕節限定  #東亞銀行同你型接聖誕  #豐富獎品  #率先為你送上 
                    ",78        ,11        ,20220419
8,beahk,4 months ago,"
                        【東亞銀行同你「型」接聖誕】 #有獎遊戲

又到聖誕～又到聖誕～🎅🏻佳節即將來臨，最期待嘅活動就梗係同一班朋友瘋狂開party，仲有緊張刺激嘅交換禮物環節啦🎁！

喺今個冬天，我哋特別推出【東亞銀行同你「型」接聖誕】AR Filter有獎遊戲，陪你一齊倒數迎接聖誕節。獎品禮物非常豐富，被選中嘅幸運兒將有機會贏取HK$10,000 現金券或網店電子購物禮券💰（價值HK$200）！即刻跟實下面嘅遊戲玩法，打開IG Filter試玩啦👇🏻：

IG Filter 有獎遊戲玩法及步驟：
1）❤️追蹤「東亞銀行」Instagram專頁 @beahk  
2）👍讚好此帖文
3）❗️打開IG Filter後，運用自拍鏡頭錄影。在遊戲限時內，左右搖頭控制紅鼻子，收集10個裝飾物
4）在影片中Tag @beahk ，📱上載遊戲過程到IG限時動態，並且📸Screencap截圖遊戲結束畫面（出現Merry Christmas字句）
5）將截圖發送至 @beahk  IG Inbox以作紀錄

獎品：
✨ HK$10,000 現金券（名額：1位）
✨ 網店電子購物禮券（價值HK$200，名額：50位）

立即試玩IG Filter：https://bit.ly/31WZIDJ
遊戲日期：2021年12月13日至12月27日晚上11時59分
結果公布日期：2022年1月3日將於「東亞銀行」Instagram專頁公布得獎者名單
遊戲條款及細則：https://bit.ly/3dGsNG2

 #東亞銀行  #BEA  #聖誕節  #豐富禮物  #率先為你送上 
                    ",103        ,3        ,20220419
9,beahk,4 months ago,"
                        【換一種方式「型」接聖誕】

眨下眼終於嚟到12月， 聖誕節你諗住點過呢🥳？今年我哋悉心預備咗  #有獎遊戲，陪你一齊倒數「型」接冬日佳節❄️！

到底詳細玩法係點，又可以贏到啲咩豐富獎品🎁？想知嘅話，就記得要密切留意BEA 東亞銀行嘅Facebook同Instagram專頁喇😎！

 #東亞銀行  #BEA  #打卡  #聖誕節限定  #豐富獎品  #BEA同你型接聖誕  #豐富禮物  #率先為你送上 
                    ",36        ,0        ,20220419
10,beahk,4 months ago,"
                        【BEA App全新月供基金功能 助你掌握投資優勢】
 
全新月供基金功能已經登陸BEA App啦！以後想認購月供基金，連門口都唔使出，安坐家中用BEA App📱就可以輕鬆做到！
 
月供基金可以幫你養成定期投資嘅好習慣，每月供款金額低至HK$100，有超過100隻優質基金任你選擇📈，分散於多元化環球資產，包括股票及債券，並覆蓋唔同地區及行業！

而家經BEA App認購月供基金，更享首12個月0%認購費優惠！立即體驗靈活彈性投資嘅便利啦！

優惠詳情：https://bit.ly/3EDawFv
立即下載BEA App ➡️ www.hkbea.com/beaappdl
 
 #東亞銀行  #BEA  #BEAApp  #財富管理  #自主理財  #月供基金
 
投資涉及風險。投資者在作出任何投資決定前，應參閱所有有關基金之銷售文件包括基金產品說明書，以取得包括風險因素在內的詳細資料。本資料並未經香港證券及期貨事務監察委員會審閱。須受條款及細則約束。
請提防虛假網站及流動程式。 
                    ",18        ,0        ,20220419
11,beahk,4 months ago,"
                        【東亞銀行信用卡x海港城冬日雙重賞高達HK$2,300】

未到聖誕就想收禮物🎁？東亞銀行信用卡而家就聯同海港城帶畀你冬日購物雙重賞⛄！

去海港城shopping除咗攞到REWARDING EVERY DAY禮券之外，憑指定東亞銀行信用卡簽賬滿指定金額更可享額外高達HK$1,800海港城精選商戶現金券💵，仲可以同時換領HK$500海港城禮品卡，總共攞走高達HK$2,300獎賞💰！快啲行動，去海港城消費兼攞「禮物」啦🥳！

優惠詳情：www.hkbea.com/hbc

 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #海港城  #冬日雙重賞

借定唔借？還得到先好借！
須受條款及細則約束 
                    ",15        ,0        ,20220419
12,beahk,5 months ago,"
                        【「AIA呈獻The Next 20 Hins Live in Hong Kong張敬軒演唱會」獨家優先訂票】
 
軒仔又要開騷喇🎙！首首歌都聽到耳朵懷孕，真係未開騷先興奮！想成功搶飛，記得準備定東亞銀行信用卡就可以獨家優先訂票！快啲mark低優先訂票日子，瘋狂重溫歌單🎶，期待到時同軒仔一齊大合唱啦！
 
優先訂購日期：2021年10月26–29日
演唱會日期及時間：2021年12月23日、25–27日、2021年12月30日及2022年1月3日晚上8時15分、2021年12月24日及31日晚上9時30分和2022年1月1日及2日下午3時正
演出地點：紅磡香港體育館
票價：HK$980 / HK$680 / HK$480
優先訂票詳情：https://bit.ly/3phwpoT
 
✨優先訂票攻略：
1️⃣提早於HK Ticketing網頁或HK Ticketing手機應用程式登記成為會員
2️⃣準備好你嘅東亞銀行信用卡，於開售當日（10月26日）上午10點準時優先訂票
3️⃣門票將會喺2021年12月18日或之前速遞到持卡人嘅地址
 
 #東亞銀行  #東亞銀行信用卡  #BEA  #張敬軒演唱會  #獨家優先訂票
 
優惠受條款及細則約束。
借定唔借？還得到先好借！ 
                    ",86        ,0        ,20220419
13,beahk,6 months ago,"
                        【BEA Mall每月大抽獎🎁獎賞總值超過HK$16萬！】
 
買到心頭好，仲有獎抽！BEA Mall一次過滿足晒你嘅願望🤩！
 
由即日至2021年12月31日，BEA Mall App每月都有抽獎活動，送出獎賞總值超過HK$16萬！今個月仲送你香港海洋公園門票兩張 (價值HK$966)！
 
即刻登入BEA Mall App登記每月大抽獎，並於十月內憑東亞銀行信用卡單一簽賬滿HK$500🛍，就有1次抽獎機會！抽獎機會無上限，簽賬次數越多，中獎機會越大🎉！喺推廣期內首次登入BEA Mall App仲可獲額外Mall Coins🪙，俾你換精選電子優惠券𠻹！
 
🎁今個月嘅抽獎結果會喺11月12日於BEA Mall App內公布！
 
即刻下載BEA Mall App，登記抽獎啦👉 www.hkbea.com/beamalldl
 
 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #BEAMall  #大抽獎
 
借定唔借？還得到先好借！
須受條款及細則約束 
                    ",12        ,0        ,20220419
14,beahk,6 months ago,"
                        【Lokman@MIRROR限量版迷你巴士模型設計首次公開！】

期待已久嘅迷你巴士模型設計終於有得睇啦🤩！由Lokman親自設計🎨，用咗Lokman嘅代表色 - 橄欖綠色做主色，以迷彩配搭腰果花圖案覆蓋巴士車身🚌，仲有Lokman最經典嘅頭巾長髮look𠻹，有乜理由唔心動😍！！

巴士模型限量2,000架咋，出面冇得買㗎！咁有紀念價值，各位  #頭巾兵團 唔好錯過，立即申請東亞銀行信用卡啦！

立即申請💳：www.hkbea.com/lokman

 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #LocktheWorld  #Lokman  #Mirror  #生日巴士  #生日應援

借定唔借？還得到先好借！
須受條款及細則約束 
                    ",60        ,8        ,20220419
15,beahk,6 months ago,"
                        【成架Lokman@MIRROR應援巴士送俾你！】
 
 #頭巾兵團 🧣係時候出動啦🕺！而家只要成功申請東亞銀行信用卡，再簽賬滿HK$1,000，即送你由Lokman設計嘅限量版合金巴士模型🚌*！出面冇得買㗎😎！無論你係全新客戶定現有客戶都有，記住係先到先得，手快有手慢無呀💨！快Ｄ申請啦！
 
模型設計將會喺Lokman生日即9月26日公佈，記得密切留意！😍
 
立即申請💳：www.hkbea.com/lokman
 
*數量有限，送完即止
 
 #東亞銀行  #東亞銀行信用卡  #BEA  #BEACreditCard  #LocktheWorld  #Lokman  #Mirror  #生日巴士  #生日應援
 
借定唔借？還得到先好借！
須受條款及細則約束 
                    ",86        ,8        ,20220419
